,GENDER,OWN_CAR,OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,EDUCATION,CNT_FAM_MEMBERS,AVERGE_STATUS,Civil marriage,Married,Separated,Single / not married,Widow,DAYS_BIRTH_NORMALIZED,DAYS_EMPLOYED_NORMALIZED
33313,1,-1,1,1,270000.0,2,3.0,1.0,0,1,0,0,0,-0.8408835580180647,-0.4606294646919308
24567,-1,1,-1,0,185400.0,1,2.0,1.0,0,1,0,0,0,-0.29238394943155993,-0.44544579835549714
1129,1,1,1,0,225000.0,1,2.0,0.8571428571428571,0,1,0,0,0,0.12660880712757563,-0.43732327393668646
26462,-1,-1,1,0,135000.0,1,2.0,0.4827586206896552,0,1,0,0,0,1.2852666174533216,2.2228550682064934
15968,-1,-1,1,0,265500.0,1,2.0,0.20689655172413793,0,1,0,0,0,-0.011944479416411236,-0.444664502903234
27134,-1,1,1,0,135000.0,1,2.0,0.5,0,1,0,0,0,0.13636943384287367,-0.4592953658536325
11965,1,-1,-1,2,225000.0,3,4.0,0.8333333333333334,1,0,0,0,0,0.18874352841276562,-0.44648506872124333
19873,1,1,1,1,225000.0,1,3.0,1.0,0,1,0,0,0,-0.16168677707305684,-0.4379645258644873
31038,1,-1,-1,0,112500.0,1,2.0,0.5833333333333334,0,1,0,0,0,0.7115322178467779,-0.4673441831543051
7845,1,1,1,0,157500.0,3,2.0,0.4166666666666667,0,1,0,0,0,-1.1627461755566733,-0.4630102046077891
17638,-1,1,1,1,234000.0,1,3.0,0.18867924528301888,0,1,0,0,0,-1.216548654523926,-0.45832980260602435
12758,-1,-1,-1,0,157500.0,1,1.0,1.0,0,0,0,1,0,0.7677153374762984,-0.38115844991550946
10099,-1,1,-1,0,270000.0,1,2.0,1.0,1,0,0,0,0,0.17065065937953022,-0.4166926515698526
938,1,1,1,1,360000.0,1,3.0,1.0,0,1,0,0,0,-0.48450165087657265,-0.4646980976131499
28412,-1,1,1,0,202500.0,1,2.0,0.1,0,1,0,0,0,1.7652037749665133,2.2228550682064934
34166,-1,-1,1,0,180000.0,1,2.0,1.0,1,0,0,0,0,1.9594640530075669,2.2228550682064934
13805,-1,-1,-1,0,103500.0,1,1.0,0.75,0,0,0,1,0,-0.8634996443096089,-0.4661206449932138
27163,-1,-1,-1,1,135000.0,1,3.0,1.0,0,1,0,0,0,0.10470691303471173,-0.4467356729229126
27960,-1,1,1,0,463500.0,3,2.0,0.7307692307692307,0,1,0,0,0,1.1600449186180344,-0.43909961548381293
3805,-1,-1,1,0,202500.0,1,2.0,0.7142857142857143,0,1,0,0,0,1.5597544858128007,2.2228550682064934
27322,1,1,-1,0,247500.0,2,1.0,1.0,0,0,0,1,0,-1.7652863271766575,-0.4669166818691045
10935,-1,1,1,0,45000.0,3,2.0,0.4,0,1,0,0,0,1.534281630726535,2.2228550682064934
15995,-1,-1,-1,0,157500.0,1,2.0,1.0,0,1,0,0,0,0.7210547804958493,-0.4576738092545959
28048,1,1,1,0,76500.0,1,2.0,1.0,0,1,0,0,0,0.5241757977263009,-0.4525659059676306
7721,-1,-1,1,0,157500.0,1,2.0,0.5789473684210527,0,1,0,0,0,-0.8301706750378595,-0.45729790295209194
15135,1,-1,1,0,112500.0,1,1.0,0.26666666666666666,0,0,0,1,0,-1.2810640164713838,-0.45364940060425957
24113,-1,-1,-1,0,81000.0,1,2.0,0.14634146341463414,0,1,0,0,0,0.992685880060607,2.2228550682064934
488,1,-1,-1,0,234000.0,2,2.0,1.0,0,1,0,0,0,-0.48854874000242793,-0.4523668967486579
4255,-1,1,1,2,270000.0,3,4.0,1.0,0,1,0,0,0,-0.5490170128240305,-0.46609116214595864
12051,1,1,-1,0,180000.0,1,2.0,0.6666666666666666,0,1,0,0,0,-1.3301052141141008,-0.461071707400759
4848,1,1,1,0,225000.0,1,2.0,1.0,0,1,0,0,0,1.0683902531207234,-0.4678822451167127
7250,1,-1,1,0,180000.0,1,2.0,0.35714285714285715,0,1,0,0,0,-0.7047109121363456,-0.4423648408173276
22274,-1,1,1,0,90000.0,1,2.0,0.41379310344827586,0,1,0,0,0,-0.4426023752206591,-0.4525216816967478
31061,-1,-1,-1,0,76500.0,1,1.0,1.0,0,0,0,0,1,0.8888899471857302,-0.4451362284593174
5524,-1,-1,1,0,225000.0,3,1.0,0.18518518518518517,0,0,0,1,0,0.49203714878568533,-0.4574305757647404
22477,-1,-1,1,0,135000.0,1,2.0,0.2777777777777778,0,1,0,0,0,-0.11526428415883444,-0.4655309880481096
35842,-1,-1,1,0,202500.0,1,2.0,0.6666666666666666,0,1,0,0,0,-0.00813545435678273,-0.42627457692779613
3961,-1,-1,1,1,202500.0,1,2.0,0.14035087719298245,0,0,1,0,0,-0.48069262581694416,-0.429230232365131
12038,-1,-1,-1,0,112500.0,1,2.0,1.0,0,1,0,0,0,-0.31142907472970244,-0.4615213208214009
30117,-1,-1,1,2,157500.0,3,4.0,1.0,0,1,0,0,0,-0.5259247984000326,-0.4687077648398586
31665,-1,-1,1,1,157500.0,1,2.0,1.0,0,0,0,1,0,-0.7854146305872245,-0.4592953658536325
16321,-1,-1,1,1,675000.0,3,3.0,0.35294117647058826,0,1,0,0,0,-0.007421262158102387,-0.45843299257141756
6544,-1,1,1,1,133650.0,1,3.0,0.625,0,1,0,0,0,-0.32833162343180394,-0.4547623780881438
22262,-1,1,1,0,135000.0,3,2.0,1.0,0,1,0,0,0,-0.8811163852103907,-0.44017573940862814
7070,1,-1,1,0,112500.0,3,2.0,0.16216216216216217,0,1,0,0,0,0.8341352119535704,-0.42799932349222597
13320,-1,-1,1,0,103500.0,1,1.0,0.1346153846153846,0,0,0,0,1,0.45180432159335926,-0.4068896048574949
11117,1,1,1,0,270000.0,3,2.0,1.0,0,1,0,0,0,-0.35927995204128554,-0.45768117996640967
995,-1,-1,1,0,360000.0,1,1.0,1.0,0,0,0,0,1,0.5744073157001518,-0.41153315330019064
4909,1,1,-1,0,315000.0,1,2.0,1.0,0,1,0,0,0,1.0731515344452591,-0.4634082230457344
23879,-1,1,-1,0,162000.0,1,1.0,0.47058823529411764,0,0,0,1,0,1.729494165032496,2.2228550682064934
11569,1,1,-1,0,148500.0,1,2.0,1.0,1,0,0,0,0,-1.1877429025104853,-0.4427481178316453
32366,1,1,-1,0,180000.0,1,1.0,0.23076923076923078,0,0,0,1,0,-0.9937206885356584,-0.4480402889139557
22516,-1,-1,-1,0,112500.0,3,2.0,0.5490196078431373,0,1,0,0,0,0.8917467159804516,-0.45790230132082377
20525,-1,1,-1,0,112500.0,1,2.0,0.23076923076923078,0,1,0,0,0,1.3966806004474552,-0.44072854279466334
8538,-1,-1,1,0,270000.0,3,1.0,0.29411764705882354,0,0,0,1,0,-0.46783716624069793,-0.4467651557701678
6115,1,1,1,0,270000.0,3,2.0,0.78125,0,1,0,0,0,-0.8839731540051121,-0.46662185339655243
34871,-1,1,1,1,202500.0,1,3.0,0.034482758620689655,0,1,0,0,0,-0.14978357376171778,-0.4509590907922216
32577,-1,-1,-1,0,405000.0,3,2.0,1.0,0,1,0,0,0,-0.5435415393008145,-0.4677716844395057
22889,1,-1,1,0,157500.0,4,2.0,1.0,0,1,0,0,0,1.3040736786852372,-0.4555805270994759
15556,-1,-1,1,0,180000.0,1,1.0,1.0,0,0,0,1,0,0.1670796983861285,-0.39935673738378846
11749,-1,1,1,1,126000.0,3,3.0,0.6875,0,1,0,0,0,-1.555551884830863,-0.46808862504749915
11943,1,-1,-1,2,225000.0,3,4.0,1.0,1,0,0,0,0,0.18874352841276562,-0.44648506872124333
13088,-1,-1,1,0,135000.0,1,1.0,1.0,0,0,1,0,0,1.6218892070979907,2.2228550682064934
28211,1,1,1,2,81000.0,1,4.0,1.0,0,1,0,0,0,-0.6425761908511556,-0.428109884169433
10643,-1,-1,1,0,72000.0,1,1.0,0.5263157894736842,0,0,0,0,1,1.8375752510994547,2.2228550682064934
4195,-1,-1,1,1,135000.0,1,2.0,0.2222222222222222,0,0,0,0,1,-0.07146049597310662,-0.4669977596990564
17681,1,1,-1,0,247500.0,3,2.0,1.0,0,1,0,0,0,0.26182919674438754,-0.4558679848602142
15043,1,-1,-1,0,270000.0,1,2.0,0.47619047619047616,0,1,0,0,0,-0.988721343144896,-0.4379497844408597
27442,-1,-1,-1,0,225000.0,1,2.0,0.11363636363636363,0,1,0,0,0,-0.14764099716567672,-0.439770350258869
33797,1,1,-1,1,99000.0,1,3.0,1.0,0,1,0,0,0,0.6467787918330934,2.2228550682064934
9023,-1,-1,1,0,225000.0,1,2.0,0.2777777777777778,1,0,0,0,0,1.4542921044743364,2.2228550682064934
10934,-1,1,1,0,45000.0,3,2.0,0.46153846153846156,0,1,0,0,0,1.534281630726535,2.2228550682064934
33145,1,1,1,0,202500.0,1,2.0,0.2857142857142857,0,1,0,0,0,-0.8137442544682115,-0.46769797732136764
31089,1,1,-1,0,157500.0,3,2.0,0.6818181818181818,0,1,0,0,0,1.081007648630743,-0.45255116454400296
32125,-1,-1,1,1,162000.0,1,3.0,1.0,0,1,0,0,0,-0.7861288227859049,-0.460135627000406
8120,-1,-1,-1,1,202500.0,3,2.0,1.0,0,0,1,0,0,-0.6625735724142052,-0.4409349227254498
35045,-1,-1,1,0,126000.0,3,2.0,1.0,0,1,0,0,0,1.4085838037587943,2.2228550682064934
4284,-1,-1,1,0,47250.0,1,2.0,0.4230769230769231,0,1,0,0,0,1.2947891801023927,2.2228550682064934
1551,-1,-1,1,0,157500.0,1,2.0,1.0,1,0,0,0,0,-0.9813413570918658,-0.4319426543126105
16105,-1,-1,1,0,202500.0,1,2.0,1.0,0,1,0,0,0,0.07709148135240507,-0.4644180105642254
16216,1,1,1,0,189000.0,1,2.0,0.2727272727272727,0,1,0,0,0,-0.016467696674720086,-0.45538151788050324
12815,-1,-1,-1,0,175500.0,1,1.0,1.0,0,0,0,1,0,0.635113652587981,-0.464395898428784
599,-1,-1,-1,0,157500.0,1,1.0,0.09090909090909091,0,0,0,0,1,1.0300619384582117,2.2228550682064934
6594,-1,1,1,0,180000.0,3,1.0,0.28125,0,0,0,1,0,-0.19382542601367236,-0.41661894445171455
21289,-1,-1,1,0,202500.0,1,2.0,0.8888888888888888,0,1,0,0,0,-0.10336108084749536,-0.46271537613523694
25372,1,1,1,1,216000.0,1,3.0,0.225,0,1,0,0,0,0.25611565915494483,-0.4585066996895556
32679,-1,-1,-1,0,103500.0,1,1.0,0.3125,0,0,0,1,0,1.7768689142116254,2.2228550682064934
22806,1,1,1,1,157500.0,1,3.0,0.5882352941176471,0,1,0,0,0,-1.1725068022719713,-0.4659806014687516
16581,1,1,1,0,225000.0,1,2.0,0.7058823529411765,0,1,0,0,0,-1.4146179576246083,-0.4539515997886255
1351,1,1,1,1,202500.0,1,3.0,1.0,0,1,0,0,0,-1.3705761053726537,-0.46693879400454597
21307,1,-1,1,0,180000.0,1,2.0,0.4,0,1,0,0,0,1.740207048012701,-0.42926708592420004
31183,-1,1,1,0,270000.0,1,2.0,1.0,0,1,0,0,0,0.3596735279635948,2.2228550682064934
17613,-1,-1,1,0,99000.0,1,2.0,0.0,0,1,0,0,0,1.6245079118264854,2.2228550682064934
26366,-1,1,1,1,81000.0,3,3.0,0.20930232558139536,0,1,0,0,0,-1.2682085568951376,-0.458978425245639
20474,-1,-1,-1,0,202500.0,1,1.0,1.0,0,0,0,1,0,1.520235850819155,2.2228550682064934
1004,1,1,-1,2,157500.0,1,4.0,0.8333333333333334,0,1,0,0,0,-0.823028753051056,-0.46088006889360006
29884,-1,-1,-1,0,171000.0,3,2.0,0.14285714285714285,0,1,0,0,0,1.1417139855185723,2.2228550682064934
19609,1,-1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-1.315821370140494,-0.45212366325880243
25196,-1,-1,1,0,108000.0,1,1.0,1.0,0,0,0,0,1,0.5125106584811886,-0.45890471812750094
18396,-1,1,1,2,135000.0,1,4.0,0.13793103448275862,0,1,0,0,0,-0.6492419847055055,-0.45004512252731005
24257,-1,-1,1,0,45000.0,1,2.0,1.0,0,1,0,0,0,1.6206988867668568,2.2228550682064934
16110,-1,1,-1,0,157500.0,1,1.0,1.0,0,0,0,1,0,-1.8805093352304199,-0.46485288256123974
14713,-1,-1,1,0,112500.0,2,2.0,1.0,1,0,0,0,0,-1.5888808541026123,-0.45633971041629756
24403,-1,-1,1,0,90000.0,1,2.0,0.5,0,1,0,0,0,1.0529160888159828,2.2228550682064934
240,1,1,1,0,247500.0,1,2.0,1.0,0,1,0,0,0,-0.79684170576611,-0.4395787117517101
25515,1,-1,1,0,315000.0,3,1.0,1.0,0,0,0,1,0,-1.3036801027629281,-0.4652287888637437
34403,-1,-1,-1,1,180000.0,1,3.0,1.0,0,1,0,0,0,-0.4411739908232984,-0.4633787401984792
24821,1,-1,-1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-1.1603655348944055,-0.46853823846814113
26162,-1,1,-1,0,157500.0,2,2.0,1.0,0,1,0,0,0,-1.6329227063545668,-0.46411581137985947
18531,-1,-1,1,1,315000.0,1,3.0,1.0,0,1,0,0,0,0.09137532532601196,-0.43724219610673465
8839,1,1,1,0,193500.0,1,1.0,0.17857142857142858,0,0,0,1,0,-1.5319835422744115,-0.46082110319908964
15348,-1,-1,1,1,315000.0,1,2.0,0.2222222222222222,0,0,1,0,0,0.671061326588225,-0.45566897564124154
5553,-1,-1,-1,1,157500.0,2,3.0,0.631578947368421,0,1,0,0,0,-0.960391719263909,-0.4489026621961706
3294,-1,1,1,0,144000.0,1,2.0,1.0,1,0,0,0,0,1.2616982748968701,2.2228550682064934
9320,-1,1,1,0,135000.0,3,2.0,0.075,0,1,0,0,0,-0.5954395057382529,-0.44791498681312103
9507,1,1,-1,0,99000.0,1,2.0,1.0,0,1,0,0,0,1.2048009630686694,-0.46001769561138517
22662,-1,-1,1,0,292500.0,1,2.0,1.0,0,1,0,0,0,1.2000396817441337,-0.3659231885963792
33889,-1,-1,-1,0,202500.0,1,2.0,1.0,0,1,0,0,0,1.0926727878758553,2.2228550682064934
19086,-1,1,1,0,162000.0,3,1.0,0.25,0,0,1,0,0,-0.0769359694963226,-0.4441559237880816
7627,-1,1,1,1,157500.0,1,3.0,1.0,0,1,0,0,0,1.1155269382336264,2.2228550682064934
32624,1,1,-1,0,315000.0,1,2.0,0.9166666666666666,0,1,0,0,0,-1.2246428327756365,-0.4632902916567136
407,-1,-1,-1,0,112500.0,1,1.0,1.0,0,0,0,0,1,1.4488166309511206,2.2228550682064934
26123,1,-1,-1,0,184500.0,1,2.0,0.5882352941176471,0,1,0,0,0,-0.2969071666898688,-0.467012501122684
25044,1,1,-1,0,135000.0,3,1.0,0.025,0,0,1,0,0,1.933277005722621,2.2228550682064934
21226,-1,1,1,0,810000.0,2,2.0,1.0,0,1,0,0,0,-0.1428797158411411,-0.42120352719989984
31886,-1,1,1,0,180000.0,1,2.0,1.0,0,1,0,0,0,-1.006100019979451,-0.46193408068297387
19832,-1,-1,-1,0,207000.0,1,2.0,1.0,0,1,0,0,0,-0.30595360120648646,-0.4319205421771691
5345,1,-1,1,1,112500.0,3,3.0,1.0,0,1,0,0,0,-0.5459221799630823,-0.42900174029890314
4780,-1,-1,-1,1,90000.0,1,3.0,1.0,0,1,0,0,0,-0.8549293379254448,-0.4528607344401827
5307,-1,1,-1,0,225000.0,1,2.0,1.0,0,1,0,0,0,-0.20287186053029005,-0.4480697717612109
32915,-1,-1,-1,0,90000.0,3,2.0,0.23809523809523808,0,1,0,0,0,-0.8496919284684555,-0.45821187121700346
18768,1,-1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,1.372874193824777,-0.44607230885967036
22133,-1,-1,1,0,135000.0,1,2.0,0.025,0,1,0,0,0,-0.09050562127124916,-0.44578485109893207
3500,1,1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,0.2999194473406726,-0.4493449049049988
6973,1,1,-1,0,144000.0,1,2.0,0.09090909090909091,0,1,0,0,0,0.5870247112101712,-0.45789493060901
10551,-1,1,1,0,157500.0,1,2.0,0.42857142857142855,0,1,0,0,0,-0.2669110943452943,-0.45117284143482184
9103,-1,-1,1,0,108000.0,1,2.0,1.0,1,0,0,0,0,-0.9230156608663043,-0.45283862230474126
10741,-1,-1,1,0,40500.0,0,2.0,0.0,0,1,0,0,0,1.8944725629276555,2.2228550682064934
33834,1,-1,-1,0,180000.0,1,2.0,0.2926829268292683,0,1,0,0,0,-0.45355332226709105,-0.4577106628136649
6207,-1,1,1,2,225000.0,3,4.0,0.6511627906976745,0,1,0,0,0,-0.2961929744911884,-0.4352152503579389
19479,-1,1,1,0,157500.0,3,2.0,1.0,1,0,0,0,0,-0.15359259882134627,-0.46177192502307024
27582,-1,-1,-1,0,216000.0,3,1.0,1.0,0,0,0,0,1,0.5791685970246874,-0.4379792672881149
34209,-1,-1,1,1,121500.0,3,3.0,0.09523809523809523,0,1,0,0,0,-0.9508691566148377,-0.447391666274341
13547,-1,-1,-1,0,180000.0,1,2.0,1.0,0,1,0,0,0,0.41085730220235284,-0.3898411484321691
23411,-1,-1,-1,1,180000.0,1,3.0,0.1935483870967742,1,0,0,0,0,-1.2015506183516387,-0.45776225779636154
8774,-1,1,1,0,202500.0,1,2.0,0.35714285714285715,0,1,0,0,0,0.9357885682324062,-0.4251542287320981
15488,-1,1,-1,0,315000.0,1,2.0,0.13793103448275862,0,1,0,0,0,0.8250887774369527,-0.4392912539909718
2223,1,1,1,1,189000.0,1,3.0,0.43902439024390244,0,1,0,0,0,0.21850153669111333,-0.4580349741334722
18171,1,1,1,1,112500.0,3,3.0,0.26666666666666666,0,1,0,0,0,-0.9918161760058442,-0.46529512527006794
3579,-1,1,1,0,180000.0,1,2.0,0.15,0,1,0,0,0,0.17279323597557125,-0.4511359878757528
11059,1,-1,1,1,180000.0,0,3.0,0.5135135135135135,0,1,0,0,0,-1.284158849332332,-0.4567745824133119
14260,-1,-1,1,0,202500.0,3,2.0,0.25,0,1,0,0,0,-1.5027016621285174,-0.4676390116268572
24517,-1,1,1,0,103500.0,1,2.0,1.0,0,1,0,0,0,1.3559716451226755,2.2228550682064934
8145,1,-1,1,3,202500.0,1,5.0,0.7857142857142857,0,1,0,0,0,-0.5411608986385467,-0.4429692391860594
5947,-1,-1,1,2,112500.0,1,4.0,0.5454545454545454,0,1,0,0,0,-0.8123158700708508,-0.46169084719311837
32649,-1,-1,-1,0,112500.0,1,2.0,1.0,1,0,0,0,0,1.7371122151517528,2.2228550682064934
4587,-1,-1,1,0,225000.0,3,1.0,1.0,0,0,1,0,0,0.023050938318925653,-0.4667545262092009
865,-1,1,-1,1,157500.0,3,3.0,1.0,0,1,0,0,0,-0.9482504518863432,-0.45191728332801595
13537,-1,-1,-1,0,202500.0,1,2.0,0.75,0,1,0,0,0,0.901031214563296,-0.45377470270509424
1105,1,1,1,0,135000.0,0,2.0,0.5555555555555556,0,1,0,0,0,-1.4269972890684008,-0.4554920785577103
626,-1,1,-1,0,144000.0,1,2.0,0.8636363636363636,0,1,0,0,0,0.33515292914223627,-0.46268589328798176
33850,-1,1,-1,1,157500.0,3,3.0,1.0,0,1,0,0,0,-1.4946074838768069,-0.4673515538661189
27667,1,1,1,0,225000.0,3,2.0,0.75,0,1,0,0,0,-0.9706284741116606,-0.4512170657057047
5347,-1,-1,1,0,135000.0,3,2.0,0.47368421052631576,0,1,0,0,0,-0.8406454939518379,-0.448961627890681
36197,1,-1,-1,1,337500.0,3,3.0,0.6923076923076923,0,1,0,0,0,0.38514638304986043,-0.45177723980355367
982,-1,-1,1,0,90000.0,1,2.0,0.125,0,1,0,0,0,0.594880825395655,-0.4469789064127681
4300,-1,-1,1,1,148500.0,1,2.0,0.5652173913043478,0,0,1,0,0,-1.3643864396507572,-0.4586909674849007
18492,1,-1,-1,3,135000.0,1,5.0,1.0,0,1,0,0,0,-1.0041955074496367,-0.464395898428784
10526,-1,-1,1,1,270000.0,1,3.0,0.35294117647058826,0,1,0,0,0,-0.37499218041225313,-0.4507305987259937
19943,-1,1,1,0,252000.0,1,2.0,0.375,0,1,0,0,0,0.3777663969968302,-0.4599513592050609
33269,1,1,1,1,112500.0,1,3.0,0.1111111111111111,0,1,0,0,0,0.05447539506086082,-0.46242791837449865
36049,-1,1,1,0,225000.0,3,1.0,1.0,0,0,0,1,0,-1.4962739323403944,-0.46045256760839953
27942,1,-1,1,0,126000.0,1,2.0,0.8846153846153846,0,1,0,0,0,0.12279978206794713,2.2228550682064934
8884,-1,-1,1,1,112500.0,1,3.0,0.08163265306122448,0,1,0,0,0,-0.5318764000557021,-0.430763340422402
4845,-1,-1,-1,0,225000.0,1,2.0,1.0,0,1,0,0,0,-0.2526272503716874,-0.4391659518901372
34889,-1,-1,-1,0,121500.0,1,2.0,0.4146341463414634,0,1,0,0,0,0.6791555048399357,-0.42358426711575814
8074,-1,-1,1,0,157500.0,1,1.0,0.47619047619047616,0,0,1,0,0,-0.4292707875119593,-0.4402715586622076
23667,-1,-1,-1,0,202500.0,3,2.0,1.0,0,1,0,0,0,0.4396630542157934,-0.39046028822452855
21055,-1,-1,1,0,112500.0,1,2.0,1.0,0,1,0,0,0,0.6189252960845599,-0.43893008911209547
9646,-1,1,-1,0,112500.0,1,2.0,0.09523809523809523,0,1,0,0,0,-0.5885356478176762,-0.45621440831546295
25868,-1,-1,-1,3,135000.0,1,5.0,1.0,0,1,0,0,0,-0.5913924166123976,-0.4651771938810471
12597,-1,-1,1,0,81000.0,1,1.0,1.0,0,0,0,1,0,0.7700959781385662,-0.4511581000111943
30818,1,1,-1,2,202500.0,1,4.0,0.06557377049180328,0,1,0,0,0,-0.01694382480717365,-0.44133294116339516
30779,-1,-1,1,0,157500.0,1,2.0,1.0,0,1,0,0,0,1.1893267987639284,2.2228550682064934
23422,1,1,-1,1,180000.0,1,3.0,0.23809523809523808,0,1,0,0,0,-1.2082164122059886,-0.45866148463764544
10018,-1,1,-1,1,135000.0,3,2.0,1.0,0,0,0,1,0,-1.3915257432006105,-0.45707678159767784
34555,1,-1,1,0,270000.0,1,2.0,0.6,0,1,0,0,0,0.2551634028900377,2.2228550682064934
25720,-1,-1,1,0,112500.0,1,2.0,0.5,0,1,0,0,0,-1.447708862830131,-0.4508264179795731
18818,-1,-1,1,0,112500.0,1,2.0,1.0,0,1,0,0,0,1.810197883483375,2.2228550682064934
17813,-1,1,1,0,112500.0,3,2.0,1.0,0,1,0,0,0,-1.398429601121187,-0.4655236173362958
4653,-1,-1,1,1,180000.0,3,2.0,1.0,0,0,1,0,0,-0.20525250119255786,-0.45756324857738884
5048,-1,-1,1,0,225000.0,3,1.0,1.0,0,0,0,0,1,1.4012038177057642,-0.3898116655849139
17451,-1,-1,1,0,144000.0,1,2.0,0.3,0,1,0,0,0,0.6498736246940415,-0.4298493721574905
31897,1,1,1,2,265500.0,3,4.0,0.3888888888888889,0,1,0,0,0,-1.0344296438604381,-0.4552119915087858
15492,-1,1,-1,0,315000.0,1,2.0,0.275,0,1,0,0,0,0.8250887774369527,-0.4392912539909718
19423,-1,-1,1,0,405000.0,3,2.0,1.0,0,1,0,0,0,0.3546741825728324,-0.4130294077983926
575,-1,1,-1,0,157500.0,1,2.0,1.0,0,1,0,0,0,-0.5678240740559461,-0.4620077878011119
29584,-1,1,-1,0,135000.0,2,2.0,0.6666666666666666,1,0,0,0,0,-1.4062857153066708,-0.4676316409150434
30843,-1,-1,-1,2,112500.0,1,4.0,1.0,0,1,0,0,0,-0.8365984048259826,-0.463983138567211
492,-1,-1,-1,0,90000.0,1,1.0,1.0,0,0,0,1,0,0.7924740003638837,-0.46582581652066174
3631,1,1,1,0,900000.0,1,2.0,0.5094339622641509,0,1,0,0,0,0.5622660483225859,-0.4556321220821725
9099,1,1,1,1,157500.0,1,3.0,0.7419354838709677,0,1,0,0,0,-0.36285091303468725,-0.4382446129134118
15079,-1,-1,1,0,193500.0,2,1.0,1.0,0,0,0,0,1,1.9806517549017504,2.2228550682064934
4349,-1,-1,1,0,121500.0,1,2.0,1.0,0,1,0,0,0,1.7692508640923685,2.2228550682064934
14116,-1,-1,1,2,202500.0,1,4.0,1.0,0,1,0,0,0,-0.043607000224573186,-0.42327469721957844
23726,-1,-1,-1,1,157500.0,3,2.0,0.375,0,0,0,1,0,-0.9872929587475353,-0.45350935707979734
35969,-1,-1,1,0,63000.0,1,2.0,0.8333333333333334,0,1,0,0,0,0.27135175939345885,-0.46755793379690536
24705,-1,-1,-1,2,135000.0,1,3.0,0.4666666666666667,0,0,1,0,0,-0.6049620683873241,-0.46000295418775755
33545,1,1,-1,0,207000.0,1,2.0,1.0,1,0,0,0,0,-1.028001914072315,-0.464432751987853
17499,-1,-1,1,0,112500.0,1,1.0,0.5714285714285714,0,0,0,0,1,1.6111763241177854,2.2228550682064934
26022,-1,-1,-1,0,67500.0,1,2.0,1.0,0,1,0,0,0,-1.444375965902956,-0.4540031947713221
17531,-1,-1,-1,0,108000.0,1,2.0,1.0,0,1,0,0,0,-0.04098829549607859,-0.40269566983544114
33997,-1,-1,-1,0,135000.0,3,1.0,0.6,0,0,1,0,0,0.8424674542715078,-0.45457073958098493
25138,-1,-1,-1,0,78750.0,1,2.0,0.7857142857142857,0,1,0,0,0,-0.9215872764689436,-0.4541727211430396
13835,1,-1,-1,3,90000.0,1,5.0,0.782608695652174,0,1,0,0,0,-0.3873715118560458,-0.4638873193136316
3040,1,1,1,1,202500.0,1,3.0,1.0,0,1,0,0,0,-1.3881928462734354,-0.4631649895558789
12408,-1,1,-1,0,121500.0,1,1.0,0.5454545454545454,0,0,0,1,0,1.7504438028604528,2.2228550682064934
7468,-1,1,1,0,90000.0,1,1.0,1.0,0,0,0,0,1,1.4278669931231638,2.2228550682064934
30412,-1,-1,1,1,243000.0,3,2.0,1.0,0,0,1,0,0,0.2225486258169686,-0.46645232702483497
3982,-1,-1,1,1,121500.0,1,3.0,0.41379310344827586,0,1,0,0,0,0.31467941944673306,-0.443581008266605
10069,-1,-1,1,0,135000.0,3,1.0,1.0,0,0,0,1,0,-1.6367317314141954,-0.4608948103172277
9474,1,-1,1,1,157500.0,1,3.0,0.5555555555555556,0,1,0,0,0,-0.8070784606138617,-0.4665407755666006
23214,-1,-1,1,1,229500.0,3,3.0,1.0,0,1,0,0,0,-1.1398920251989022,-0.4562070376036491
18689,-1,-1,1,0,157500.0,3,2.0,1.0,0,1,0,0,0,0.2573059794860787,-0.3948458617537412
26672,1,1,-1,2,337500.0,3,3.0,0.2222222222222222,0,0,0,1,0,-0.5252106062013523,-0.44179729600766476
20710,1,1,-1,0,306000.0,3,2.0,0.3333333333333333,0,1,0,0,0,-0.6956644776197279,-0.4481213667439075
28630,1,1,1,0,202500.0,1,1.0,1.0,0,0,0,1,0,-1.243687958073779,-0.4667692676328285
25220,1,1,1,1,225000.0,1,3.0,1.0,0,1,0,0,0,-0.39165666504812785,-0.45059792591334524
21780,1,-1,1,1,292500.0,1,3.0,0.6,1,0,0,0,0,-0.28333751491494225,-0.4470010185482095
27802,1,-1,-1,0,247500.0,1,2.0,1.0,0,1,0,0,0,0.7184360757673546,-0.4563691932635528
35775,-1,-1,1,0,180000.0,1,2.0,0.4117647058823529,0,1,0,0,0,0.9517388606696006,-0.43009997635915975
16531,-1,-1,1,0,180000.0,3,2.0,1.0,1,0,0,0,0,-0.7211373327059936,-0.4667324140737595
35376,-1,1,1,1,180000.0,3,2.0,0.17543859649122806,0,0,1,0,0,0.6815361455022034,-0.4251615994439119
21603,-1,-1,1,0,63000.0,1,2.0,0.12,0,1,0,0,0,1.4745275501036128,2.2228550682064934
30785,-1,-1,1,0,157500.0,1,2.0,0.34782608695652173,0,1,0,0,0,1.1893267987639284,2.2228550682064934
